,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,,Category,Sum
220,b18cb63f-4c8e-44ee-a47f-541e95191d11,want,21-02-2021 05:01,photo,public speaking,#N/A,#N/A,,,
221,b18cb63f-4c8e-44ee-a47f-541e95191d11,intrigued,09-07-2020 08:58,video,public speaking,#N/A,#N/A,,,
222,b18cb63f-4c8e-44ee-a47f-541e95191d11,adore,26-06-2020 23:45,audio,public speaking,#N/A,#N/A,,,
223,b18cb63f-4c8e-44ee-a47f-541e95191d11,worried,20-11-2020 13:18,audio,public speaking,#N/A,#N/A,,,
224,b18cb63f-4c8e-44ee-a47f-541e95191d11,like,29-05-2021 21:34,GIF,public speaking,#N/A,#N/A,,,
225,b18cb63f-4c8e-44ee-a47f-541e95191d11,indifferent,22-02-2021 02:48,GIF,public speaking,#N/A,#N/A,,,
226,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,07-01-2021 18:39,video,public speaking,#N/A,#N/A,,,
227,b18cb63f-4c8e-44ee-a47f-541e95191d11,adore,01-10-2020 15:10,photo,public speaking,#N/A,#N/A,,,
228,b18cb63f-4c8e-44ee-a47f-541e95191d11,hate,21-11-2020 08:24,photo,public speaking,#N/A,#N/A,,,
229,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,15-04-2021 13:50,audio,public speaking,#N/A,#N/A,,,
230,b18cb63f-4c8e-44ee-a47f-541e95191d11,love,30-06-2020 01:14,video,public speaking,#N/A,#N/A,,,
231,b18cb63f-4c8e-44ee-a47f-541e95191d11,want,01-12-2020 15:06,GIF,public speaking,#N/A,#N/A,,,
232,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,07-11-2020 00:47,GIF,public speaking,#N/A,#N/A,,,
233,5118e9c5-1377-4cc5-a486-65b35b7b7b76,,09-09-2020 18:18,,,,,,,
234,5118e9c5-1377-4cc5-a486-65b35b7b7b76,super love,30-06-2020 13:08,video,science,#N/A,#N/A,,,
235,5118e9c5-1377-4cc5-a486-65b35b7b7b76,heart,04-08-2020 03:09,audio,science,#N/A,#N/A,,,
236,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,28-07-2020 07:01,GIF,science,#N/A,#N/A,,,
237,5118e9c5-1377-4cc5-a486-65b35b7b7b76,super love,25-10-2020 02:39,audio,science,#N/A,#N/A,,,
238,5118e9c5-1377-4cc5-a486-65b35b7b7b76,worried,05-07-2020 03:37,audio,science,#N/A,#N/A,,,
239,5118e9c5-1377-4cc5-a486-65b35b7b7b76,cherish,28-04-2021 15:16,audio,science,#N/A,#N/A,,,
240,5118e9c5-1377-4cc5-a486-65b35b7b7b76,indifferent,31-01-2021 00:54,photo,science,#N/A,#N/A,,,
241,5118e9c5-1377-4cc5-a486-65b35b7b7b76,adore,29-08-2020 11:37,GIF,science,#N/A,#N/A,,,
242,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,15-10-2020 12:09,GIF,science,#N/A,#N/A,,,
243,5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,02-08-2020 21:20,photo,science,#N/A,#N/A,,,
244,5118e9c5-1377-4cc5-a486-65b35b7b7b76,scared,31-10-2020 21:46,audio,science,#N/A,#N/A,,,
245,5118e9c5-1377-4cc5-a486-65b35b7b7b76,heart,12-10-2020 09:40,photo,science,#N/A,#N/A,,,
246,5118e9c5-1377-4cc5-a486-65b35b7b7b76,want,12-12-2020 12:22,video,science,#N/A,#N/A,,,
247,5118e9c5-1377-4cc5-a486-65b35b7b7b76,like,09-01-2021 16:37,video,science,#N/A,#N/A,,,
248,5118e9c5-1377-4cc5-a486-65b35b7b7b76,hate,23-08-2020 04:39,photo,science,#N/A,#N/A,,,
249,5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,22-12-2020 04:20,video,science,#N/A,#N/A,,,
250,5118e9c5-1377-4cc5-a486-65b35b7b7b76,disgust,07-11-2020 08:49,video,science,#N/A,#N/A,,,
251,5118e9c5-1377-4cc5-a486-65b35b7b7b76,adore,17-04-2021 22:45,photo,science,#N/A,#N/A,,,
252,5118e9c5-1377-4cc5-a486-65b35b7b7b76,scared,21-04-2021 00:21,video,science,#N/A,#N/A,,,
253,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,19-07-2020 10:33,GIF,science,#N/A,#N/A,,,
254,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,06-07-2020 02:08,photo,science,#N/A,#N/A,,,
255,5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,26-03-2021 05:42,video,science,#N/A,#N/A,,,
256,46fb701d-6c26-458e-ada3-2ebe5dbba01f,,11-04-2021 02:06,,,,,,,
257,0be59876-d70c-486c-8e0b-a06bef7a2cd6,,16-12-2020 02:59,,,,,,,
258,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,13-09-2020 11:24,GIF,tennis,#N/A,#N/A,,,
259,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,28-01-2021 21:06,video,tennis,#N/A,#N/A,,,
260,0be59876-d70c-486c-8e0b-a06bef7a2cd6,indifferent,20-01-2021 01:15,GIF,tennis,#N/A,#N/A,,,
261,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,03-09-2020 01:15,video,tennis,#N/A,#N/A,,,
262,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,09-01-2021 10:46,photo,tennis,#N/A,#N/A,,,
263,0be59876-d70c-486c-8e0b-a06bef7a2cd6,indifferent,19-09-2020 22:29,photo,tennis,#N/A,#N/A,,,
264,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,29-05-2021 07:21,audio,tennis,#N/A,#N/A,,,
265,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,15-05-2021 19:04,video,tennis,#N/A,#N/A,,,
266,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,15-08-2020 12:27,video,tennis,#N/A,#N/A,,,
267,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,31-03-2021 15:51,audio,tennis,#N/A,#N/A,,,
268,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,15-02-2021 03:32,audio,tennis,#N/A,#N/A,,,
269,0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,29-03-2021 19:03,GIF,tennis,#N/A,#N/A,,,
270,0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,29-07-2020 10:40,GIF,tennis,#N/A,#N/A,,,
271,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,08-05-2021 13:47,photo,tennis,#N/A,#N/A,,,
272,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,06-11-2020 02:36,audio,tennis,#N/A,#N/A,,,
273,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,25-07-2020 16:31,audio,tennis,#N/A,#N/A,,,
274,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,04-12-2020 00:56,GIF,tennis,#N/A,#N/A,,,
275,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,22-09-2020 02:08,photo,tennis,#N/A,#N/A,,,
276,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,05-07-2020 05:50,photo,tennis,#N/A,#N/A,,,
277,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,20-10-2020 12:11,audio,tennis,#N/A,#N/A,,,
278,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,11-01-2021 06:02,GIF,tennis,#N/A,#N/A,,,
279,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,28-02-2021 07:51,photo,tennis,#N/A,#N/A,,,
280,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,06-12-2020 13:45,video,tennis,#N/A,#N/A,,,
281,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,05-05-2021 09:54,photo,tennis,#N/A,#N/A,,,
282,0be59876-d70c-486c-8e0b-a06bef7a2cd6,interested,27-08-2020 18:36,audio,tennis,#N/A,#N/A,,,
283,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,15-10-2020 01:29,audio,tennis,#N/A,#N/A,,,
284,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,15-01-2021 11:33,photo,tennis,#N/A,#N/A,,,
285,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,01-03-2021 20:26,GIF,tennis,#N/A,#N/A,,,
286,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,28-11-2020 02:11,GIF,tennis,#N/A,#N/A,,,
287,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,26-06-2020 19:05,GIF,tennis,#N/A,#N/A,,,
288,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,30-12-2020 13:37,GIF,tennis,#N/A,#N/A,,,
289,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,14-02-2021 21:15,photo,tennis,#N/A,#N/A,,,
290,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,27-03-2021 20:07,GIF,tennis,#N/A,#N/A,,,
291,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,23-08-2020 07:38,audio,tennis,#N/A,#N/A,,,
292,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,09-11-2020 08:23,audio,tennis,#N/A,#N/A,,,
293,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,12-05-2021 20:45,audio,tennis,#N/A,#N/A,,,
294,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,15-04-2021 13:23,audio,tennis,#N/A,#N/A,,,
295,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,16-08-2020 22:58,GIF,tennis,#N/A,#N/A,,,
296,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,11-09-2020 16:22,video,tennis,#N/A,#N/A,,,
297,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,13-04-2021 01:43,photo,tennis,#N/A,#N/A,,,
298,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,13-12-2020 15:59,photo,tennis,#N/A,#N/A,,,
299,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,03-12-2020 08:08,audio,tennis,#N/A,#N/A,,,
300,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,13-10-2020 16:31,photo,tennis,#N/A,#N/A,,,
301,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,04-12-2020 10:04,GIF,tennis,#N/A,#N/A,,,
302,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,25-01-2021 11:00,video,tennis,#N/A,#N/A,,,
303,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,04-05-2021 19:40,GIF,tennis,#N/A,#N/A,,,
304,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,23-07-2020 19:31,GIF,tennis,#N/A,#N/A,,,
305,81abd65a-3b76-4574-a0a7-db6bf7184ae2,,01-07-2020 01:15,,,,,,,
306,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,06-01-2021 06:08,GIF,food,#N/A,#N/A,,,
307,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,21-10-2020 03:48,photo,food,#N/A,#N/A,,,
308,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,23-02-2021 22:36,GIF,food,#N/A,#N/A,,,
309,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,26-01-2021 01:00,GIF,food,#N/A,#N/A,,,
310,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,18-12-2020 14:07,GIF,food,#N/A,#N/A,,,
311,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,23-05-2021 23:27,photo,food,#N/A,#N/A,,,
312,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,31-10-2020 03:17,GIF,food,#N/A,#N/A,,,
313,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,20-02-2021 20:02,video,food,#N/A,#N/A,,,
314,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,28-10-2020 13:14,GIF,food,#N/A,#N/A,,,
315,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,30-08-2020 00:08,video,food,#N/A,#N/A,,,
316,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,08-12-2020 13:12,audio,food,#N/A,#N/A,,,
317,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,04-11-2020 21:06,audio,food,#N/A,#N/A,,,
318,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,24-08-2020 13:48,audio,food,#N/A,#N/A,,,
319,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,05-01-2021 13:15,GIF,food,#N/A,#N/A,,,
320,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,28-02-2021 09:21,video,food,#N/A,#N/A,,,
321,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,22-09-2020 04:09,GIF,food,#N/A,#N/A,,,
322,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,08-11-2020 02:43,audio,food,#N/A,#N/A,,,
323,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,26-10-2020 11:48,photo,food,#N/A,#N/A,,,
324,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,04-11-2020 14:58,video,food,#N/A,#N/A,,,
325,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,31-05-2021 01:24,video,food,#N/A,#N/A,,,
326,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,07-03-2021 06:31,video,food,#N/A,#N/A,,,
327,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,17-06-2021 23:27,GIF,food,#N/A,#N/A,,,
328,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,27-07-2020 23:54,GIF,food,#N/A,#N/A,,,
329,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,19-04-2021 01:45,GIF,food,#N/A,#N/A,,,
330,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,05-10-2020 13:55,photo,food,#N/A,#N/A,,,
331,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,28-09-2020 08:49,GIF,food,#N/A,#N/A,,,
332,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,25-02-2021 04:02,audio,food,#N/A,#N/A,,,
333,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,24-12-2020 22:31,GIF,food,#N/A,#N/A,,,
334,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,15-06-2021 12:15,video,food,#N/A,#N/A,,,
335,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,03-05-2021 23:10,photo,food,#N/A,#N/A,,,
336,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,12-02-2021 04:23,video,food,#N/A,#N/A,,,
337,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,31-08-2020 00:39,video,food,#N/A,#N/A,,,
338,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,11-01-2021 08:47,audio,food,#N/A,#N/A,,,
339,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,02-08-2020 20:28,GIF,food,#N/A,#N/A,,,
340,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,18-10-2020 12:49,photo,food,#N/A,#N/A,,,
341,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,28-03-2021 08:08,video,food,#N/A,#N/A,,,
342,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,11-02-2021 04:02,audio,food,#N/A,#N/A,,,
343,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,12-08-2020 23:43,video,food,#N/A,#N/A,,,
344,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,07-01-2021 02:48,GIF,food,#N/A,#N/A,,,
345,81abd65a-3b76-4574-a0a7-db6bf7184ae2,interested,27-10-2020 03:58,audio,food,#N/A,#N/A,,,
346,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,19-02-2021 00:55,video,food,#N/A,#N/A,,,
347,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,08-06-2021 10:45,video,food,#N/A,#N/A,,,
348,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,18-10-2020 04:17,photo,food,#N/A,#N/A,,,
349,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,05-11-2020 13:54,audio,food,#N/A,#N/A,,,
350,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,16-08-2020 12:12,video,food,#N/A,#N/A,,,
351,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,14-10-2020 14:55,audio,food,#N/A,#N/A,,,
352,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,01-04-2021 12:04,photo,food,#N/A,#N/A,,,
353,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,25-09-2020 06:17,video,food,#N/A,#N/A,,,
354,e6ee2244-9382-49a9-8cbf-fa54aaaa2392,,24-07-2020 19:16,,,,,,,
355,e6ee2244-9382-49a9-8cbf-fa54aaaa2392,intrigued,03-03-2021 18:40,audio,travel,#N/A,#N/A,,,
356,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,,11-02-2021 01:13,,,,,,,
357,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,30-10-2020 03:52,GIF,fitness,#N/A,#N/A,,,
358,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,like,12-02-2021 05:48,photo,fitness,#N/A,#N/A,,,
359,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,disgust,08-02-2021 03:28,photo,fitness,#N/A,#N/A,,,
360,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,02-04-2021 07:49,GIF,fitness,#N/A,#N/A,,,
361,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,30-06-2020 05:53,audio,fitness,#N/A,#N/A,,,
362,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,22-10-2020 23:10,video,fitness,#N/A,#N/A,,,
363,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,indifferent,16-06-2021 13:46,video,fitness,#N/A,#N/A,,,
364,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,cherish,10-08-2020 13:42,photo,fitness,#N/A,#N/A,,,
365,f332d362-dc48-46c2-a64b-641157c0987e,,22-05-2021 14:09,,,,,,,
366,f332d362-dc48-46c2-a64b-641157c0987e,adore,26-07-2020 19:34,GIF,soccer,#N/A,#N/A,,,
367,f332d362-dc48-46c2-a64b-641157c0987e,interested,12-12-2020 15:31,GIF,soccer,#N/A,#N/A,,,
368,f332d362-dc48-46c2-a64b-641157c0987e,want,21-08-2020 15:22,video,soccer,#N/A,#N/A,,,
369,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,31-05-2021 20:37,audio,soccer,#N/A,#N/A,,,
370,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,14-02-2021 06:00,GIF,soccer,#N/A,#N/A,,,
371,f332d362-dc48-46c2-a64b-641157c0987e,disgust,15-02-2021 20:35,GIF,soccer,#N/A,#N/A,,,
372,a2e93b29-9259-4092-a4d7-62d5e823bb74,,28-12-2020 06:29,,,,,,,
373,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,08-09-2020 14:01,photo,public speaking,#N/A,#N/A,,,
374,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,28-10-2020 07:37,photo,public speaking,#N/A,#N/A,,,
375,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,21-11-2020 19:53,photo,public speaking,#N/A,#N/A,,,
376,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,16-10-2020 22:41,audio,public speaking,#N/A,#N/A,,,
377,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,08-01-2021 12:46,video,public speaking,#N/A,#N/A,,,
378,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,07-09-2020 06:55,photo,public speaking,#N/A,#N/A,,,
379,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,26-01-2021 16:14,photo,public speaking,#N/A,#N/A,,,
380,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,15-09-2020 22:47,GIF,public speaking,#N/A,#N/A,,,
381,a2e93b29-9259-4092-a4d7-62d5e823bb74,love,09-11-2020 00:34,video,public speaking,#N/A,#N/A,,,
382,a2e93b29-9259-4092-a4d7-62d5e823bb74,like,03-09-2020 13:36,audio,public speaking,#N/A,#N/A,,,
383,a2e93b29-9259-4092-a4d7-62d5e823bb74,indifferent,01-02-2021 04:49,photo,public speaking,#N/A,#N/A,,,
384,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,14-04-2021 18:36,video,public speaking,#N/A,#N/A,,,
385,a2e93b29-9259-4092-a4d7-62d5e823bb74,love,12-01-2021 11:57,video,public speaking,#N/A,#N/A,,,
386,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,02-11-2020 22:53,photo,public speaking,#N/A,#N/A,,,
387,a2e93b29-9259-4092-a4d7-62d5e823bb74,heart,08-03-2021 00:05,photo,public speaking,#N/A,#N/A,,,
388,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,14-09-2020 05:11,GIF,public speaking,#N/A,#N/A,,,
389,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,28-07-2020 09:50,GIF,public speaking,#N/A,#N/A,,,
390,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,30-06-2020 01:25,video,public speaking,#N/A,#N/A,,,
391,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,26-01-2021 19:53,GIF,public speaking,#N/A,#N/A,,,
392,a2e93b29-9259-4092-a4d7-62d5e823bb74,cherish,30-06-2020 07:10,audio,public speaking,#N/A,#N/A,,,
393,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,19-05-2021 16:20,audio,public speaking,#N/A,#N/A,,,
394,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,11-03-2021 23:55,photo,public speaking,#N/A,#N/A,,,
395,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,17-10-2020 22:39,audio,public speaking,#N/A,#N/A,,,
396,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,12-04-2021 17:12,video,public speaking,#N/A,#N/A,,,
397,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,25-11-2020 01:57,photo,public speaking,#N/A,#N/A,,,
398,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,09-06-2021 09:41,video,public speaking,#N/A,#N/A,,,
399,a2e93b29-9259-4092-a4d7-62d5e823bb74,peeking,20-05-2021 17:51,audio,public speaking,#N/A,#N/A,,,
400,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,30-09-2020 18:09,GIF,public speaking,#N/A,#N/A,,,
401,a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,07-10-2020 16:03,photo,public speaking,#N/A,#N/A,,,
402,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,07-10-2020 01:24,video,public speaking,#N/A,#N/A,,,
403,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,11-01-2021 16:13,photo,public speaking,#N/A,#N/A,,,
404,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,26-12-2020 06:13,audio,public speaking,#N/A,#N/A,,,
405,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,15-06-2021 17:31,audio,public speaking,#N/A,#N/A,,,
406,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,21-05-2021 09:25,GIF,public speaking,#N/A,#N/A,,,
407,a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,14-11-2020 15:11,video,public speaking,#N/A,#N/A,,,
408,a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,05-05-2021 15:38,photo,public speaking,#N/A,#N/A,,,
409,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,17-08-2020 10:08,GIF,public speaking,#N/A,#N/A,,,
410,a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,31-12-2020 05:53,GIF,public speaking,#N/A,#N/A,,,
411,9b3a6d30-48e8-476c-82be-9031524bd04d,,06-07-2020 21:04,,,,,,,
412,9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,21-11-2020 03:14,GIF,food,#N/A,#N/A,,,
413,9b3a6d30-48e8-476c-82be-9031524bd04d,hate,05-10-2020 18:00,audio,food,#N/A,#N/A,,,
414,9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,28-05-2021 15:20,video,food,#N/A,#N/A,,,
415,9b3a6d30-48e8-476c-82be-9031524bd04d,hate,12-01-2021 12:14,GIF,food,#N/A,#N/A,,,
416,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,20-02-2021 00:07,video,food,#N/A,#N/A,,,
417,9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,14-07-2020 21:01,audio,food,#N/A,#N/A,,,
418,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,05-06-2021 10:04,audio,food,#N/A,#N/A,,,
419,9b3a6d30-48e8-476c-82be-9031524bd04d,want,23-03-2021 01:55,photo,food,#N/A,#N/A,,,
420,9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,18-05-2021 09:52,photo,food,#N/A,#N/A,,,
421,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,31-08-2020 05:22,audio,food,#N/A,#N/A,,,
422,9b3a6d30-48e8-476c-82be-9031524bd04d,like,04-06-2021 16:57,GIF,food,#N/A,#N/A,,,
423,9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,01-01-2021 11:23,video,food,#N/A,#N/A,,,
424,9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,29-05-2021 04:16,video,food,#N/A,#N/A,,,
425,9b3a6d30-48e8-476c-82be-9031524bd04d,interested,18-07-2020 10:43,audio,food,#N/A,#N/A,,,
426,9b3a6d30-48e8-476c-82be-9031524bd04d,adore,07-11-2020 01:54,GIF,food,#N/A,#N/A,,,
427,9b3a6d30-48e8-476c-82be-9031524bd04d,like,11-08-2020 12:01,audio,food,#N/A,#N/A,,,
428,9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,24-07-2020 18:23,video,food,#N/A,#N/A,,,
429,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,08-10-2020 08:38,audio,food,#N/A,#N/A,,,
430,9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,05-02-2021 13:05,video,food,#N/A,#N/A,,,
431,9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,09-11-2020 03:05,photo,food,#N/A,#N/A,,,
432,9b3a6d30-48e8-476c-82be-9031524bd04d,interested,26-07-2020 10:36,photo,food,#N/A,#N/A,,,
433,9b3a6d30-48e8-476c-82be-9031524bd04d,like,19-05-2021 04:30,photo,food,#N/A,#N/A,,,
434,9b3a6d30-48e8-476c-82be-9031524bd04d,super love,15-11-2020 22:53,photo,food,#N/A,#N/A,,,
435,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,04-02-2021 13:45,photo,food,#N/A,#N/A,,,
436,9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,01-08-2020 23:38,audio,food,#N/A,#N/A,,,
437,9b3a6d30-48e8-476c-82be-9031524bd04d,super love,22-09-2020 17:07,photo,food,#N/A,#N/A,,,
438,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,08-03-2021 14:31,,,,,,,
439,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,21-05-2021 12:47,photo,tennis,#N/A,#N/A,,,
440,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,peeking,25-02-2021 12:05,GIF,tennis,#N/A,#N/A,,,
441,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,10-04-2021 09:41,audio,tennis,#N/A,#N/A,,,
442,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,06-04-2021 19:56,GIF,tennis,#N/A,#N/A,,,
